id,prompt,dsl_present,svg_nonblank
8b78ab189bc74d57e94affa65ed64547,"The image depicts a turquoise graduation cap icon with a white outline, featuring a square cap, a tassel, and a cylindrical base.",False,False
4b50219c5f811a4a2246f70fc8778fb7,"The image features a single black icon resembling the letter 'g' composed of smooth, curved lines and shapes against a white background. The top of the 'g' includes a large black circle, while the bottom features an elongated oval shape. A curved line extends diagonally from the upper right to connect the elements, creating a continuous flow within the design.",False,False
f7e100176f3abaa371f2be1f2591b052,The image features a single black bag icon located towards the bottom right corner of a plain white background.,False,False
7be87f50d6ce946ddf06aa2699e8fc7d,A blue wine glass with a lightning bolt symbol inside it.,False,False
ad497666ac65587fce985d7623871ae7,"The image features a black outlined icon of a camera with a rectangular body and a triangular lens located to the right side, all set against a white background.",False,False
59433b6bf3dc2b8185aad87ff88b37e9,The image shows a black icon with multiple horizontal lines and a bookmark-like symbol inside a rounded square border.,False,False
cccde842a9770067e91c4fe35cb36e05,A document icon with a strike-through symbol indicating cancellation or deletion.,False,False
60782d20cc8bfb457db8081589abf190,"A blue circular icon containing a white outline of a house with columns and a crane, symbolizing construction or development.",False,False
52b768babdfab2dde3b7f5754ab0356d,"The image features a black cloud partially covering a sun with six rays, along with three raindrops falling from the cloud.",False,False
c06c776d341830fe0656ce80a4837c43,A cartoon-style light blue shoe with yellow circular details and black accents.,False,False
69f9025a676799aa7c78d9391f364e42,"A black circular shape with an arrow pointing clockwise, set against a white background.",False,False
b4055e74149d72b39af4bb6ed912d4dd,"The image features a black geometric shape consisting of a cross formed by two thick lines intersecting at the center, with four triangular extensions pointing outward towards the corners of an implied square.",False,False
0ab856c569e714140199edcea3bf4b1b,The image features a black lightning bolt symbol centered within a light gray circular background.,False,False
ecccb36d-f9f3-405b-aec4-692a0b41c947,Text editing,False,False
aced284fc4b70f07ffb942630def4b70,A simple diagram showing three connected blue circles with black lines.,False,False
71c80fc88d513e986ada1a2c216f27fa,A simple line drawing of a person riding a bicycle.,False,False
2416e0ec038a44a6796b03e1ca47e793,"A black telephone handset icon is centered on a white background, with the handset depicted as a stylized, curved shape that includes a circular handset section and an elongated, curving cord-like line extending from it.",False,False
651d77d6513bb3bc5015b268b2478288,"A black figure on a white background, consisting of rectangular and angular shapes forming an abstract design.",False,False
4c7f68ff837be67b255daa570abe07fb,"The image shows an orange beanie hat with a pom-pom on top and a folded brim at the bottom, all set against a transparent background.",False,False
f306de31c0bd997ca6d12994325dd787,The image features a black crescent moon with two black stars positioned against a white background.,False,False
4e7b4e261c3e2bd62b06b2ac9aa91aa1,"The image shows a black musical clef symbol (G-clef) with a diagonal black line crossing through it, both elements set against a white background.",False,False
ddad0ee9440251e63a9cec90b10d6ec6,"The image shows a black silhouette of a car viewed from the front, featuring two headlights and a grille, set against a white background.",False,False
b7c33256-268d-48b6-8e2e-3a1342b81df1,A black and white illustration of a man with short hair and a beard.,False,False
4186c0e597bd570c83b7b206d4115e16,"A simple line drawing of a human silhouette in grayscale, featuring an outline of a head and shoulders against a white background.",False,False
22ccf1fe0913a4ba90e8fe9f959512bc,"The image depicts a colorful electric drill with a yellow body, gray handle, and orange accents on the side, featuring a metallic chuck and a bit extending from it.",False,False
9ef67cc04c109544fd8ca5096e5f56d7,A simple icon depicting a sun partially obscured by hills or mountains.,False,False
c0b082b5-a6d8-4b0f-98f2-d4856daffb78,A person is wearing a light purple shirt with a gray background.,False,False
6a10a30f5106b16c5a03380efb724236,A simple illustration of a cloud with three raindrops beneath it.,False,False
3e5e60d596b309856a54fb4a70f7d0fb,"The image shows a blue bell icon with a light blue inner section and a darker blue outline, positioned centrally against a white background.",False,False
d85928edea1d03e330c870425e4ca375,The image features a black silhouette of a coffee cup with a handle on the left side against a white background.,False,False
7b4a2d22-bc7e-4231-b39c-2c9c075d0d99,"A cartoon character of a teacher with dark hair, glasses, and purple clothing, holding a red book in front of a chalkboard.",False,False
d708199af57645920649bf70701ad00b,A black icon featuring a document-like outline with horizontal lines and a triangular element on the right side.,False,False
3882854a55bd3395269935f3dfaf0e04,The image features a blue shirt outline with two red hearts of varying sizes at the center.,False,False
20d463daeb37810f910859c9e80bea4f,A light blue icon resembling a bookmark or a document with a ribbon.,False,False
8bdc76a8-fe3c-44a4-a364-86fb8a7b30f9,A trophy with a music note inside it represents a music award or achievement.,False,False
6b65f7999301cb59cbf91807f8e0e3df,A simple isometric illustration of an easel with a blank canvas.,False,False
ff4c2cae6fe0ac0bb40cb56c5d95b871,"The image contains a simple blue icon depicting two stylized human figures under a triangular roof structure, suggesting a home or shelter.",False,False
54f48ef9b405c33b8169c8a91d06aed8,The image shows a black silhouette of binoculars with two cylindrical lenses aligned horizontally against a white background.,False,False
69cf47984e44a1538e7d353b34def42f,"A simple line drawing of a camera icon, featuring black outlines on a white background.",False,False
75b079b90cfa4c4e4b4bcbae5658c3b5,"The image features a stylized archery target with concentric circles of different colors, an arrow hitting the center, and an orange feathered tail extending outward.",False,False
487c4e7bd1e2ee065733d2f80e94efec,A stylized icon depicting a document with a folded corner.,False,False
dbc4ea2e435a7bb740ac91585d351f12,The image shows three overlapping orange shapes resembling clouds or abstract forms arranged vertically.,False,False
9971eab5-4b43-44ec-a24c-b2719d0b8748,"A bright green, fan-shaped sea plant with multiple fronds, anchored to the seafloor.",False,False
1fc843fe63b2d9171fc37633e1e1e472,"The image features a single black silhouette of an hourglass against a white background, with sand visibly filling the lower bulb, indicating the passage of time.",False,False
849b07a02221722a6cd198a1e4c068a6,"The image consists of three gray horizontal bars and a floral-like shape positioned to the left, all against a white background.",False,False
27f009c6aa33171f66c64a2de29a74bf,"The image features a simple black gear-like symbol centered against a white background, consisting of an outer wavy ring and a central circular shape.",False,False
cc1cd78fa1802e71cb180157748d7a21,A stylized icon representing an ID card with a blue header and a large 'ID' text.,False,False
aa72b958784d741e2f739f3de8cd87ec,A black line drawing of a stylized ice cream cone with two scoops on a white background.,False,False
e8da5391556ebf803535dd7b25f4e664,The image shows two black-and-white capsule-shaped objects stacked vertically against a white background.,False,False
65a8cc311b2f6a8372023c24a19e2a98,A simple line drawing of a judge's gavel striking a block.,False,False
4b184fd59f863d57f3b442899fd44ad3,"An abstract black shape resembling a stylized human-like figure with two circular arms extending outward and a central rectangular body, set against a plain white background.",False,False
fb0d5ee90f5bbf7c8d887e8126e2e196,The image contains a single gray 'J' letter centered within a gray circle on a white background.,False,False
59dd6e85af22bfbbc3847fd8abc1123d,"A green emoji-like icon featuring three dark green circles arranged horizontally above a curved green line, all against a white background.",False,False
6b06662971231ece5503a6e40505c924,"A black circle contains a black 'X' shape in its center, placed against a white background.",False,False
d6d8cf166fd37b01091d10c22ce10024,A simple blue building icon with three windows and a green tree next to it.,False,False
e45dfbdabe4a1c72627e7fa971794dea,The image shows a black pair of open scissors on a white background.,False,False
26f6ca54-40cb-4035-b19e-3e7403905497,A smiling emoji with a head covering that resembles a turban.,False,False
589c26316d4d690373982e66e68cfecb,"The image features a single heart shape outlined in black, positioned centrally against a white background. Surrounding the heart are eight small black lines radiating outward, resembling rays of light or sparkles, evenly spaced around the perimeter of the heart.",False,False
ff394513090501b3bb69c9c2abcab152,"The image features a black cloud partially overlapping a black sun, with four black rays extending from the sun. The background is completely white, creating high contrast with the black elements.",False,False
4c38df2f0e6ba01423d9191924bd41cd,"The image features a black icon of a person silhouette against a white background. The silhouette includes an oval-shaped head, a broad rectangular torso, and a curved arm extending to the right, with a circular shape at the end of the arm, resembling a prohibition symbol.",False,False
17ff941d99f3ebdd65c837dc9e1d721e,The image shows a black silhouette of an Erlenmeyer flask against a white background.,False,False
cf2201f29717e17d2876ef2b102b7caf,A traffic cone icon with red and white stripes on a green background.,False,False
dc5820eaaccbd09e13aa8c2110857cc3,"The image features a black candle icon with a flame on the left side and a black asterisk symbol with a white center on the right side, both set against a white background. The candle is tall and rectangular, while the asterisk has five points extending outward from a central white circle.",False,False
3f7b9f45f66ef9909ed452c37443795d,A simple icon depicting a bottle with a yellow cap.,False,False
452d88fc7580327fff8c4ea197f626e9,"The image features a black crosshair-like symbol composed of four black L-shaped lines forming a square border with rounded edges, intersected by a central horizontal and vertical black line, set against a white background.",False,False
a65cc4b16a26c4b4aa812e5fbb9d6150,A simple line drawing of a bell icon.,False,False
9515c0a3fefe53b20f22e5b9e37cb136,"The image features a black outline of a map pin placed over a stylized 'M' shape, all set against a white background. The map pin has a circular head with a smaller concentric circle inside, and it is positioned to the top right of the 'M'. The 'M' consists of two vertical lines forming the sides and a diagonal line connecting them, enclosed within a black rectangular outline. The overall design is minimalistic with a high contrast between the black elements and the white background.",False,False
a6efcc6de330f97af30e66d1ab6eb7e9,"The image features a circular design with a segmented appearance, consisting of blue and yellow elements, including lines and curved sections that create a geometric pattern.",False,False
7d03f379bc4610b429309ec0150c26fb,"A black anchor icon on a white background, featuring a central vertical bar with two curved arms extending outward and an eye-shaped loop at the top.",False,False
ef301f72-39cf-45b6-b3f7-81d334b42e7b,A simple black bow tie illustration with a blue square in the center.,False,False
3f0143b8ef161d5dba3ac028f09bbcea,"The image shows a black Bluetooth symbol on a white background, featuring two overlapping curved lines with angular notches and a comma-like shape to the right.",False,False
27ff917e0056c9600f69868bb4b8f590,"The image features a black logo consisting of the lowercase letters 'aws' positioned above a curved arrow that forms an arc-like shape, set against a completely white background. The text and arrow are both in bold, solid black with smooth edges, and the arrow curves from the bottom left to the bottom right, partially encircling the text above it.",False,False
5a1091c05f535163aa4cf2173acc60f9,The image contains a gray question mark centered within a gray circle on a white background.,False,False
47033ab6f5cba4154e7420dd2457b5bc,The image consists of a black square containing white graphic elements: a curved line resembling a camera lens or magnifying glass on the top left and two overlapping triangles forming a mountain-like shape at the bottom center.,False,False
ff7e00de39653cb5ed09822fcac57bc6,"The image shows an orange icon consisting of a folder outline with a plus sign inside a circular border, both elements sharing the same color.",False,False
c8bb40bc30f7e26f55df1149a4beec1c,A minimalist clock icon with a blue outline and light blue hands.,False,False
d79b026fd645ea223db7b2c7916402a2,"A black and white illustration of a calendar icon with a checkmark inside, featuring lines and circles indicating tasks or notes.",False,False
b76c593bf7179609524a3c01fddc665a,"A simple black outline of a pitcher or carafe, featuring a handle on the right side and a spout on the left, with a horizontal line indicating the liquid level inside.",False,False
f8f0556445be4f9cad7a34aaadc890f1,"A black-and-white line drawing of a sewing machine with a needle, presser foot, and stitch pattern outlined against a white background.",False,False
5f5a7cb01fa07e68fdc95cd648581090,A simple green outline of a camera icon.,False,False
b8e61bb15e64a77baaa1138b2c948c93,A simple line drawing of an abstract shape resembling a curved object with a small dot inside.,False,False
18113bee-6436-4d3c-b435-235d2438af56,"A cartoonish creature with a black body, wearing purple pants, standing in a dynamic pose.",False,False
0ecbf55a55ffc02de28b1480e1417713,A black circular shape with a white number '7' centered within it.,False,False
242fbb06deef395f761790e5c04e64f3,A grayscale image showing the lowercase letter 't' with distinct horizontal and vertical strokes.,False,False
c00a84ca-5a06-4196-b9c9-568e07171b7b,A simple line drawing of a crown with a base shaped like an ellipse and four points drafted out.,False,False
98c113c8b9dcc3d3e8489ee4f819ba68,A simple line drawing of two people standing side by side.,False,False
10cdf28ec274bddb77dec50daca69f24,"A black and white logo featuring a circular element with the letters 'ST' inside it, enclosed by two thick brackets.",False,False
12121859d4a58fc20ceae1f88657c55a,"The image shows a black silhouette of a peach with a white outline, including a stem and a cleft shape on its surface.",False,False
5f5052fc86f7283c6e0f4b021df0913d,A document icon with a clock symbol indicating time-related content or scheduling.,False,False
118b61970a1cb032773f7e19f319dc13,A file icon with a code tag symbol inside it.,False,False
c56754e889be2796fc7341186a213e00,"A black icon depicting a folder with a document inside and a question mark symbol to the right, all set against a white background.",False,False
5b5004a5cb02b8dfc0976455dd150ec3,A simple black and white icon depicting a stylized globe with intersecting lines.,False,False
3a425825410bd9bbb663e0a93ae29bed,"The image features a green circular pin with a white rectangular frame containing four smaller squares inside it, positioned centrally on the circle.",False,False
674e45b3f38b3fae78966faa1993b7a1,"The image contains a black line drawing of a simplified architectural structure with a central dome, flanked by vertical lines representing columns or walls, and a horizontal base, all set against a white background.",False,False
aa53daf311b2ed5818346c1a8d77dd0a,"A black and white illustration of an open book icon, featuring two pages and a spine, set against a plain background.",False,False
3c0f236ac5bccccd8931a2a193c0af9d,A stylized gear icon with an orange outline and a light blue center.,False,False
68b4b20c00b54b8ce674f9a0d3d33e47,A blue icon depicting a mountain landscape with a sun above it.,False,False
bd97a63779b80a0d8418639482888d17,A blue gift box with a bow on top.,False,False
f74e826e3a3c79ae0a8b98618cd5be8e,"The image features a black outline of a magnifying glass, which includes a circular shape with a handle extending from its bottom right edge. Inside the magnifying glass, there is a black plus sign centrally positioned against a white background. The overall composition is monochromatic with black elements on a white backdrop.",False,False
450b77375f9b76102316f1f085524230,"The image features a black outlined icon set against a white background, depicting a rectangular shape resembling a document with four horizontal lines representing text. A curved arrow, also in black, emerges from the left side of the rectangle, pointing towards the right, indicating a flow or action towards the document.",False,False
7fb9597990bb4b1297ce0f53f1f4cc90,"The image shows a simplified orange car icon with black headlights and a black windshield, viewed from the front.",False,False
caf76979d46dd7fe835fe919c62dff0d,A satellite dish with a red feed horn is depicted in a minimalist style.,False,False
89f63eb098a6634e05b2cf9e06926735,"The image shows a dark brown outline of a document or paper icon with overlapping pages, positioned centrally against a white background.",False,False
74df26d8107b847d2d40bdab62730e0b,"A graph with two distinct lines, one blue and one gray, showing a step-like pattern.",False,False
72be2b271c0eacd5690697aea2cb1571,"The image shows a light blue graphic icon depicting a simplified house with an open door, featuring a rectangular structure with windows and a triangular roof, connected to a door with a curved hinge-like element.",False,False
8bdd124616030aafdaeb9aa0c4decfb5,A simple line drawing of a thumbs-up gesture.,False,False
8c0d9e8e491b1d24d254c51082f98191,"The image shows a black hand icon with a single extended finger pointing upwards against a white background. The hand is stylized with smooth, rounded lines, and the index finger is prominently extended, creating a clear direction towards the top of the image.",False,False
657cf4495538a4c5734128bd415b1256,Three orange parallelograms arranged within a circular frame.,False,False
6b127567fec1707f59ee0e4def0683e7,"The image features a black outline of an open folder with a green file inside, accompanied by an upward arrow pointing to the file.",False,False
9808ce0a0eae297abea282c15eaeb657,The image consists of a continuous black line forming a stylized cloud-like shape against a white background.,False,False
a49b3a98c180316bcd85a897c4c2d332,A stylized icon depicting a document with a clock symbolizing time management or scheduling.,False,False
5a3dcd52e490e5355ae5b65c68bd6344,The image features a gray rectangular icon with three black horizontal lines on the left side and a stylized human figure silhouette on the right side.,False,False
248b80b877268e028e2a28237e6634d5,"The image contains a single solid color of black, occupying the entire visible area without any additional elements or variations.",False,False
e639072987044eb5206ab4fff71c93b0,"A black line drawing of a cube is centered on a white background, with all sides of the cube outlined by thick black lines, forming a three-dimensional perspective.",False,False
7da29fbc-75f8-4ed4-b41f-391e38c7a16d,"An icon depicts a grand, intricate cathedral with multiple spires and pointed arches, characteristic of Gothic architecture.",False,False
c5e9178928ddad31d6f93f8dbacce582,A stylized airplane icon with a blue body and white wings is depicted above a dark horizontal line.,False,False
2fbe1cb2bff400b3d898156570344496,"An open cosmetic compact with a red outer casing and three gradient shades of pink inside, viewed from above.",False,False
c154848399a4f841032152a8fd110853,A minimalist icon featuring two vertical lines with circular ends and three horizontal bars to the right.,False,False
1c40e611bf221a4887d15aa63dfeab4a,"The image features a black outline of a telephone handset icon against a white background. The handset is depicted with a curved handle and body, and an arrow pointing to the right is located inside the handset near the top-right area.",False,False
3faa14ab6e4926a2801762d051f6be07,A turquoise circle with a white silhouette of a microscope and test tube.,False,False
ad2cd3935f935daeff53d85105d1247f,"A black outline illustration of a barbecue grill with smoke rising from it, set against a white background.",False,False
f6d1ad64-70d5-481f-b013-143d63450b5d,"An icon of an eye with a central pupil and a nerve extending from it, potentially representing a medical or biological symbol for vision or eye health.",False,False
648c48fa335d04ef08ced6789d73e7b6,A completely white image with no discernible content or details.,False,False
272c4b74-97c0-4724-9b63-5c8405c2eeb6,"A matryoshka doll, also known as a Russian nesting doll, is a set of wooden dolls that decrease in size and fit inside one another.",False,False
279659873728db818ccc4144460423e0,A black and white illustration of a cat face surrounded by five petal-like shapes.,False,False
3c13d552c99343e6bf3956ba074a1de1,"A black silhouette of a feather quill pen on a white background, with the quill pointing upwards to the top right corner.",False,False
f55f5c3e8b53f31e4579bb7b6e27e641,"The image depicts a black line-drawn icon featuring a large gear-like shape with multiple irregular teeth in the center, positioned above a rectangular outline that resembles a laptop or device with a horizontal black bar at the bottom. The entire design is set against a white background.",False,False
74a8caac68ce9de269ecea0d1cbb6ec1,"The image shows a simple, stylized representation of a globe or spherical object outlined in blue, with curved lines dividing it into sections.",False,False
b87359632ddd854d536864cabe9f7300,A stylized icon featuring a dollar sign within a segmented circular design.,False,False
3fd4d7fc4a414ed435f0e59263a18e9b,"The image features a black silhouette of a pair of legs standing upright, depicted with two bent knees, connected by a horizontal line representing pants or a similar garment, set against a white background.",False,False
1c80d7f120424b69ab1877ec41c68ee7,A stylized logo featuring two overlapping letters 'W' and 'S' in blue and orange.,False,False
f49f1c737a56daff341433cb60b7924d,"A simple black-and-white illustration showing two stylized pine trees on a curved line representing the ground, all set against a white background.",False,False
7503ff288bff8e874e73449a51813e7d,A black icon of a closed book or notebook with a spiral binding on the left side against a white background.,False,False
9e01777dfb2f3e224a79d3cd87af2b62,"A black silhouette of a person next to text-like symbols inside a rectangular frame, which resembles a tablet or screen with a handle on top.",False,False
4d93502307889b04bd949f31e69c6023,"The image features a black diagonal line crossing over a stylized icon of a Bluetooth symbol, which consists of two overlapping curved arrows forming a wave-like pattern, all set against a solid white background.",False,False
0d47341b2c8035885544353725467f5a,A black lowercase 'm' enclosed within a thick black circular border on a white background.,False,False
b788e6e0dcd0937da8a32b74843093ac,A simple geometric shape resembling an angle with two intersecting lines.,False,False
e45de9de342015e87c2e0f6b9ac79681,"A black circular outline encloses a black arrow pointing to the left, set against a white background.",False,False
f7986b254fccd375bccb3f49786ec8b9,"The image features a black circular logo with a stylized letter 'W' in the center, set against a white background. The 'W' is composed of two thick, black vertical lines that converge at the bottom to form a triangular shape, with the upper parts resembling wings extending outward. The circular outline is uniformly black and encloses the entire 'W', creating a simple yet distinct design.",False,False
782410b459147b8f4b4068e24d1ae9d9,"The image features a black background with a white, stylized symbol resembling the international radiation warning sign, composed of three curved arrows radiating outward from a central circle.",False,False
